,tce_ror,av_vf_afp,tce_incl,tce_duration,tce_sma,tce_ldm_coeff4,tce_model_snr,tce_ingress,tce_max_sngle_ev,tce_impact,tce_depth,av_vf_ntp,av_pp_ntp
10,-0.361095235985,-0.882944533457,0.5360285454,0.145767853404,-0.333058312165,1.28395798616,-0.15733729433,-0.216523346997,-0.00872409288571,-0.991379431236,-0.192585836594,1.38593700864,1.54895074434
11,-0.343540169076,-1.1000392785,-3.24886437601,-0.7168884421,-0.386319219947,1.28395798616,-0.15766264297,0.0271165209389,-0.00872387516365,1.39768364711,-0.192716890777,1.72556329449,1.62800424336
12,-0.316586201593,-0.771645690651,0.429705612527,-0.756220619507,-0.429739934172,0.254694108914,-0.158139820975,-0.222346199185,-0.00872330832101,-0.735408387128,-0.191214012653,1.27170177672,1.48211666784
13,-0.113493727581,-1.00602367386,0.692206250625,-0.794006025893,0.00501770841868,-2.02271784187,-0.0927519743411,-0.213386939493,-0.00872276288089,-0.650084705758,-0.174362204437,-0.744104865028,-0.701367975383
14,-0.376372524454,0.96200254129,-0.72458498407,-0.335056967041,-0.411194954008,-0.042966295252,-0.163057646415,-0.218103216451,-0.0087238824924,0.542026303445,-0.192910616336,-0.578116449966,-0.675705754453
15,-0.308506253413,1.14358028013,-2.44508335238,-0.339918247394,-0.411194954008,-0.042966295252,-0.154980324184,-0.167767375723,-0.00872402160881,1.09572253361,-0.191491866045,-0.73035494183,-0.722306340561
16,-0.339513389631,1.13999287433,0.570112930579,-0.371737536983,-0.411194954008,-0.042966295252,-0.152717343645,-0.219153129697,-0.00872396161689,-1.30967912202,-0.191980733651,-0.730307199041,-0.722303951155
17,-0.330802598668,1.13487352321,-0.717971595901,-0.767048016659,-0.404141668416,1.01424223954,-0.157908461942,-0.206354187279,-0.008724037304,1.11478420711,-0.192100056247,-0.723159042594,-0.722062621145
18,-0.325571670571,1.08776198287,0.0517250425526,-0.775444773634,-0.404141668416,1.01424223954,-0.155565951736,-0.219443105736,-0.00872386543523,0.506323486418,-0.191746410624,-0.672098129883,-0.707893443294
19,-0.133293056273,0.0218344323953,0.605723482259,-0.830244661258,-0.304638732173,-1.78487559595,-0.0662902849691,-0.207170786469,-0.00872253069591,0.52508259367,-0.179460814178,-0.574464126616,-0.312468247394
20,-0.336174028185,-1.03180619289,-2.51833934441,-0.15364282293,-0.375274806899,1.01424223954,-0.158544699282,-0.161934524361,-0.00872402802957,1.14231773549,-0.192241144025,1.65505780482,1.61535950657
21,-0.371242994206,-1.06500718727,-0.00983033963705,-0.311413467138,-0.397398039266,0.717408592113,-0.15931541406,-0.220403026417,-0.00872401823629,-0.0994141380552,-0.192801944787,1.69625187449,1.62135930515
22,-0.368178779566,1.15246073794,-1.36964469164,-0.557129092292,-0.41243357977,0.995605939586,-0.159620518785,-0.210987137789,-0.00872399158042,1.03339388693,-0.192835287194,-0.739540123935,-0.722471209579
23,-0.38406414646,-1.00682704046,0.25114413196,-0.76505931106,-0.429602309087,0.53679791695,-0.162218969922,-0.225835577523,-0.00872384234645,-0.354780049671,-0.192991656909,1.60359903553,1.60682693758
24,-0.262749065709,1.1541398465,-0.548567114338,-0.436039018025,-0.413190517736,1.18759606093,-0.154271787146,-0.201964549996,-0.00872405137778,0.336281256171,-0.188963400179,-0.743030652278,-0.722370854525
25,-0.375110361416,-1.05985164847,0.161609030594,-0.340360181972,-0.383222655541,1.15463630539,-0.160117940705,-0.22119962726,-0.00872389403679,-0.076116537114,-0.192869710142,1.64880880423,1.61718023398
26,0.940525599017,0.709287052028,0.424109668691,-0.715562638367,-0.413328142821,-1.36661152794,0.313572326945,-0.14076960656,-0.00871817236344,-0.075813970868,0.162596778374,-0.692802585996,-0.575252734888
27,-0.379705617985,0.454532989865,0.609793259594,-0.762186736305,-0.422308179598,1.17373494562,-0.154611595726,-0.225929903062,-0.00872347240704,-1.29818160467,-0.192925435184,-0.134251741715,-0.270142308702
28,-0.395985092815,-1.04683614457,-2.29094053582,-0.598891909877,-0.408063983331,-0.0628742058248,-0.158674838738,-0.219236456145,-0.0087230112799,1.11085084591,-0.193136295035,1.67351039272,1.61813360699
29,-0.388290534592,1.04126804567,0.393077616513,-0.378145588358,-0.367567802155,-0.0628742058248,-0.153678929625,-0.224202712448,-0.00872397192901,-0.630115333523,-0.193045529594,-0.61984364745,-0.69228823241
30,-0.382821669768,1.08126749974,0.14431247692,-0.633141839642,-0.367567802155,-0.0628742058248,-0.151401489146,-0.223069472754,-0.00872393768497,0.505718353926,-0.19299736834,-0.675636401015,-0.708801417591
31,-0.368471192558,-1.20612709472,-1.58076439089,0.698186075423,-0.329548872505,0.678425123352,-0.159503393274,-0.157934854855,-0.00872388035215,1.1075226172,-0.192853502028,1.85047434447,1.63840293847
32,-0.357037856807,-1.09665934875,0.561973375909,0.40783505793,-0.297482227768,1.43159981286,-0.158414559827,-0.213156958496,-0.0087240198577,-1.00469234606,-0.192486581188,1.68994982636,1.62446553301
33,-0.33876941571,-0.914225168039,0.698819638794,1.30142677387,0.0741743134841,-0.471088493113,-0.159239499378,-0.198554831743,-0.00872376069257,-1.59756182809,-0.19193890128,-0.628108454681,-0.581247754657
34,-0.293296084108,-1.08223493766,-3.19239621549,-0.582982265082,-0.376031744865,0.7547511376,-0.15638293832,0.516442754374,-0.00872403561774,1.40524780326,-0.192270936083,1.70610810802,1.62439385083
35,-0.358507058781,1.14690230958,-0.415790628788,-0.0106769870713,-0.316715333356,0.7547511376,-0.16147066805,-0.177166599061,-0.00872405455573,1.11085084591,-0.192696360498,-0.733681022789,-0.722342181652
36,-0.345791399067,1.07932542733,-2.24261192997,0.49113972581,-0.316715333356,0.7547511376,-0.157460203816,-0.0280122570804,-0.00872403574745,1.28754953357,-0.19255264855,-0.659626652476,-0.704385795219
37,-0.265402425177,-0.972407727365,-0.954527403489,-0.666507900252,-0.413121705194,1.44955694125,-0.158031371429,-0.18019968177,-0.00872362676465,1.11085084591,-0.189804678504,1.58915949427,1.60225361441
38,2.33006997418,1.15674053477,0.677453307786,0.581073412355,-0.168252273228,0.0909878811806,-0.166714565127,0.330791428154,-0.00859751465292,-1.30967912202,5.27278374341,-0.745078287446,-0.724000429448
39,3.60076742747,0.991804305828,0.00644876970235,3.04264900967,-0.168252273228,0.0909878811806,0.785472454079,2.87858090324,-0.00871136311752,1.41099656193,0.910794217418,-0.596221576461,-0.683454598259
40,-0.1399774336,-1.04222342104,0.694749861459,0.943017831421,3.37992884816,-1.41258395891,-0.161223403084,-0.114838415932,-0.00872389306395,-0.0951782106114,-0.178454367447,1.36152718163,1.51531268603
41,-0.0924588537513,0.267782824634,0.692714972792,-0.561327470779,-0.0954486034177,0.669968003447,-0.0918120782706,-0.202221195456,-0.00872312802094,-1.30967912202,-0.172478975893,-0.736943446696,-0.632352371161
42,-0.338610256198,1.1334983912,-0.342534636761,-0.770141558702,-0.425645587902,1.0808136434,-0.160953725211,-0.220486352865,-0.00872402835385,0.505718353926,-0.19212907649,-0.721755935076,-0.721995717775
43,-0.117325402979,-1.24457289085,0.675418419118,-0.0294592066199,0.113397462626,-0.786296844031,-0.149702446249,-0.174166846932,-0.00872394112235,-0.591991986528,-0.175473618005,-0.746340818974,-0.724193971337
44,-0.298031996432,-0.830091213819,0.669822475283,2.28473120906,0.0655727456899,0.540541404315,-0.159629194749,-0.164767623594,-0.008723944884,-1.2845661236,-0.190385083367,1.18088703513,1.38747229437
45,-0.417746220742,-0.657398757805,-2.47255434939,-0.680870774024,-0.410954110109,-0.195237120345,-0.165990234943,-0.227659960107,-0.00872316693463,1.20131815346,-0.193209907182,1.211259406,1.41498391558
46,-0.366083969647,1.10973755748,-0.300310696912,0.00324395212359,-0.313653175221,1.43269376171,-0.162524797643,-0.188532326573,-0.00872399449895,1.06304537904,-0.192805032047,-0.693396718479,-0.713761824542
47,-0.357326501141,1.12277236148,-1.96383218253,0.678961921297,-0.313687581492,1.43269376171,-0.159929961491,-0.0860074649121,-0.00872399041301,1.2397440667,-0.192712722976,-0.723962712874,-0.722091294017
48,-0.324822190762,-0.95270715186,-1.84479119549,0.372922226298,-0.321669836405,-0.0372853153604,-0.160365205672,-0.0971065477902,-0.00872405183177,1.17348205883,-0.191961747003,1.52484200052,1.59128863007
49,-0.349870614665,1.05796986838,-0.0673159444918,-0.526193671859,-0.408820921296,-0.0372853153604,-0.161360772509,-0.220036390046,-0.00872403373691,-0.0879166207076,-0.192362164613,-0.635816262709,-0.697210408864
50,-0.37239110492,-0.878498273274,0.660156754113,0.437002740052,-0.410438016042,-1.65970308691,-0.158928610677,-0.217056636264,-0.00872395448271,-1.56801018285,-0.192776783619,1.4889951232,1.56756182803
51,-0.389768811442,1.05752596612,0.0273063785435,0.182227456058,-0.338735346909,-0.320580996055,-0.158886676853,-0.220413025591,-0.00872371795238,-0.0979013068253,-0.193061490728,-0.640168813629,-0.698512635159
52,-0.384198487035,1.13833547838,-1.74355548428,0.0240148772715,-0.33876975318,-0.320580996055,-0.158024141459,-0.194778477118,-0.00872410488409,1.13929207303,-0.193045375231,-0.724588673883,-0.722124745702
53,0.714332289291,1.00294528766,0.558412320741,0.54306703868,0.402066077799,-0.0116971243519,0.227680286033,0.99340334292,-0.0087127186108,1.41311452565,-0.117479440607,-0.745274563356,-0.723790161716
54,-0.349652129887,-1.07327245444,-0.0444234469833,-0.0106769870713,-0.378956277915,0.81283324659,-0.160902392426,-0.212850317167,-0.00872380297877,-0.113029619125,-0.192346265225,1.70544766611,1.62291480849
55,-0.296798640917,-1.03381581565,0.0603733193891,0.539531562059,-0.273019368961,0.81283324659,-0.15702640563,-0.168767293099,-0.00872403101295,0.513585076322,-0.190676829429,1.65210570904,1.61535711716
56,-0.312103967164,-1.11553967007,-0.550093280838,0.861259934563,-0.321325773694,0.81283324659,-0.158530239343,-0.162001185519,-0.00872388599463,0.576216289242,-0.19129582504,1.75159637632,1.63168870749
57,-0.340395574069,1.12744298531,-0.513465284825,0.320111044273,-0.371352491985,0.0313180075576,-0.158864986943,-0.195685068872,-0.00872360925349,0.484236150461,-0.192161183993,-0.712199420168,-0.721197656156
58,-0.344432814507,1.08327470998,0.65405208811,0.266415993093,-0.371352491985,0.0313180075576,-0.157452973847,-0.212453683275,-0.00872388327067,-1.49648352229,-0.192132935565,-0.664464588416,-0.70567846389
59,-0.369631594096,0.029906698577,0.68966263979,0.108645348885,-0.409715484347,0.21405642722,-0.157597573242,-0.218889818121,-0.00872322141378,-1.59810039601,-0.192745139205,0.486903160678,0.299673687439
60,-0.363531806428,0.189303799263,-3.09879133679,-0.804391488467,-0.412261548414,-0.609572345213,-0.161988333886,-0.126237474023,-0.00872400169798,1.38618612976,-0.192930220437,0.271323249851,0.0577893346265
61,-0.0206606206722,-1.18414187006,0.698310916627,1.41632976405,3.51067267863,-1.93691699955,-0.161514770866,-0.0771082002621,-0.00872348343258,-1.25945312518,-0.15929637608,1.63550448039,1.61243965238
62,-0.0697838079789,-0.962480239219,0.693732417125,0.385296394472,2.1825906112,-1.93691699955,-0.162533473607,-0.118071482116,-0.00872351910346,0.0739563208975,-0.170040040564,1.12695890271,1.37869122716
63,-0.378067731159,-0.982653667136,-0.822259640107,0.184437128946,-0.37265993029,0.320298165423,-0.160138184621,-0.212490346912,-0.00872394092778,0.504508088942,-0.192933925148,1.59587000849,1.60429655658
64,-0.360295862685,-0.99243157952,0.334574567325,0.507712272471,-0.37179977351,0.91888123554,-0.158241040552,-0.212640334518,-0.00872401745802,-0.85219895808,-0.192563145233,1.60617449376,1.60659038638
65,-0.212317747761,-1.19567367889,0.646421255608,-0.409081008791,-0.2209282744,-1.81370226725,-0.133080745739,-0.203787732679,-0.00872355931426,-0.528150508624,-0.184729223213,-0.741646111401,-0.717866824129
66,-0.242529069057,-1.16806730055,0.691697528458,0.40231087571,0.654608108238,-1.81370226725,-0.155847920557,-0.185765888498,-0.00872393093993,-0.916948134722,-0.18688413063,-0.742309205691,-0.715267150351
67,-0.21127390552,-1.24046679491,0.593514150255,-0.02017858049,0.124751532114,-0.4938089154,-0.139717857992,-0.11320521755,-0.00872364687005,0.960172855404,-0.186700438665,-0.745545105826,-0.724191581931
68,-0.207740713287,-1.21688207458,0.669822475283,0.386843165493,0.834208843781,-0.4938089154,-0.145183715141,-0.133503540291,-0.00872375187214,0.551405857071,-0.185615266807,-0.744932406702,-0.723252545355
69,-0.370821081923,-0.946516645279,-1.87429708117,-0.747160960666,-0.422204960784,0.452970938856,-0.164336628068,-0.215310113913,-0.00872399670406,1.11175854465,-0.192883294086,1.55587216091,1.59384529454
70,-0.318195757405,-1.07215546124,0.537045989734,0.0713018770763,-0.396503476215,0.452970938856,-0.159365300852,-0.209987220413,-0.00872408263844,-1.38671248825,-0.191278845111,1.70270510812,1.62268064669
71,-0.287251250177,1.03792671613,0.561464653743,-0.0818284540673,-0.390035097234,1.03954575204,-0.166714565127,-0.20755408813,-0.00872402647302,-1.30967912202,-0.189898839931,-0.6139500654,-0.690434053319
72,-0.3069044915,1.13600016646,-0.0627374449901,-0.1127638745,-0.390035097234,1.03954575204,-0.157185464965,-0.206014215371,-0.00872402705673,-0.119383510291,-0.190931528371,-0.722190924931,-0.72201722243
73,-0.275991063407,-1.08956415005,-0.782070588925,0.0105358726542,-0.335329126063,1.29717210486,-0.158924995693,-0.109605514995,-0.00872399229384,1.11085084591,-0.190238438521,1.72103833906,1.62609749734
74,-0.364325972863,-1.04621612891,-1.09391727721,-0.553151681093,-0.400941885197,0.829518764358,-0.157756632577,-0.205320939323,-0.00872394131691,1.11085084591,-0.192790521926,1.58428177268,1.61298682637
75,-0.325921112137,1.12718002147,-2.7686306505,0.0936195732458,-0.318745303355,0.829518764358,-0.158718218557,0.184803491198,-0.00872412226554,1.3640987938,-0.192274486432,-0.712910257247,-0.721300400616
76,-0.363439575091,1.07800337058,-0.912812185807,0.311935254587,-0.318745303355,0.829518764358,-0.160736103121,-0.164167673168,-0.0087240151232,1.12628172445,-0.192779562153,-0.657844255024,-0.703891188168
77,-0.354123681467,1.15311452877,-2.02386139822,-0.558233928736,-0.414497956041,0.97553085908,-0.156006979892,-0.201651242552,-0.00872403769314,1.10843031594,-0.192610997762,-0.740593117668,-0.722581122257
78,-0.371678127179,-1.06944620992,0.376798507174,0.0889792601809,-0.369116084358,0.826248109104,-0.159195396562,-0.218786493325,-0.00872399761204,-0.817403839791,-0.192797005171,1.70185899981,1.62218603964
79,-0.378677398267,-1.07213374863,0.588426928586,-0.295724789633,-0.425129493834,0.826248109104,-0.158573619162,-0.223026143001,-0.00872403542317,-1.47100744438,-0.192908609617,1.69879550419,1.62262330095
80,-0.369127420493,1.10823456231,-0.460049457305,-0.658332110566,-0.401251541638,-0.0310594594119,-0.150266383892,-0.221406276851,-0.00872377359894,0.541421170953,-0.192802407876,-0.698083468921,-0.715233698666
81,-0.306395495904,1.1186011277,-0.243842536391,-0.779643152121,-0.421620054174,0.333815847938,-0.155522571917,-0.217539929663,-0.0087231825001,0.544446833413,-0.191088978627,-0.704046012778,-0.7180531978
82,-0.305960918536,-1.19251811279,0.684066695955,0.173609731794,0.315706337146,-0.195323852862,-0.157749402607,-0.204201031861,-0.00872350029518,-0.73601351962,-0.190744749147,-0.745950919532,-0.724193971337
83,-0.329436112175,1.14623404367,0.0329023223789,-0.830907563124,-0.426264900783,0.467916910085,-0.158327800189,-0.221142965276,-0.00872387179113,0.527805689884,-0.191873605733,-0.733935650996,-0.722342181652
84,-0.329726556437,1.15041734001,0.377815951507,-0.879785527408,-0.426264900783,0.467916910085,-0.158645918859,-0.224172714926,-0.00872404093594,-0.0494907074668,-0.191793336975,-0.738288201916,-0.722432979082
85,-0.223498008486,0.957587643767,0.557903598575,-0.859478633567,-0.417628926718,-1.68662863738,-0.130159837951,-0.220529682618,-0.00872399988201,-0.578073939213,-0.185780435212,-0.704783373628,-0.69241487093
86,1.43298780843,1.08805389686,0.480577829212,1.15116901748,-0.245150289308,0.998588419056,2.77949811769,0.378787462222,-0.00868142552423,-0.53601723102,0.452799209858,-0.715708515151,-0.720662429202
87,0.360881389706,0.0543599233284,-0.348639302763,0.939261387512,-0.330959529623,0.998588419056,0.339238719642,0.171137953721,-0.00871835331207,0.446415369712,-0.0879189269741,0.347507479023,0.0931429864778
88,-0.289038040014,1.11558789983,-0.322694472254,2.29136022772,-0.245150289308,0.998588419056,-0.150497742924,-0.0990397213846,-0.00872403088324,0.496036234055,-0.190334143579,-0.705494210707,-0.718786745456
89,-0.301934858677,1.13888553118,0.596057761089,2.23832807841,-0.245150289308,0.998588419056,-0.166714565127,-0.167734045144,-0.00872394708911,-1.30967912202,-0.190595017041,-0.727912102465,-0.722244216004
90,-0.323002979078,0.872696160681,0.424109668691,3.68124447432,-0.0957926661295,0.669968003447,-0.154683895423,-0.143402722318,-0.00872407239117,-0.358108278377,-0.191496496935,-0.573233423614,-0.670836144932
91,-0.313636751145,1.12733200974,-3.23004165584,-0.710259423435,-0.362062798767,-0.0471189642517,-0.153736769383,0.0644467696581,-0.00872389241539,1.39465798465,-0.192156090014,-0.712830685932,-0.721290842992
92,-0.320243015861,1.11302581176,-3.19646599283,-0.678440133847,-0.362062798767,-0.0471189642517,-0.151249659781,-0.0117802650034,-0.00872404969152,1.38346303355,-0.192081532687,-0.697908412029,-0.715209804606
93,-0.266685630777,-1.24792628296,0.697293472293,-0.504538877556,3.86849789887,0.115228920346,-0.161159056353,-0.202401180584,-0.0087237139313,0.490892607873,-0.189244340831,1.89332614987,1.65343469191
94,-0.371907614086,1.04341276912,0.481595273546,-0.655238568522,-0.342072755213,-0.166482492994,-0.155797310768,-0.223736084339,-0.00872400169798,-0.0652241522583,-0.192819542169,-0.626145695583,-0.694171084374
95,-0.378299888055,1.06763921771,0.599618816257,-0.680870774024,-0.342072755213,-0.166482492994,-0.158204890703,-0.225172965608,-0.00872395247217,-0.769598372925,-0.19290876398,-0.666514875961,-0.706149176881
96,-0.269619242634,1.11832127627,-2.37996691502,-0.350082742679,-0.371902992324,-0.389689326051,-0.153888598748,0.168471507384,-0.00872226802856,1.368032155,-0.190997904459,-0.704573835833,-0.718325590089
97,-0.322101458442,1.1411822429,-0.464627956807,-0.420571307809,-0.408820921296,-0.0372853153604,-0.156802276567,-0.212883647747,-0.0087239607089,0.180762205732,-0.191567503912,-0.727304708095,-0.722227490162
98,-0.341832811412,-0.567127372273,-0.169060377863,-0.842397862142,-0.416734363667,-0.417416452852,-0.15798076164,-0.213430269246,-0.0087234847297,1.11780986957,-0.19240785606,-0.564912916462,-0.424911306496
99,-0.226329566572,0.0651945161026,-0.710849485565,-0.788702810962,-0.424578993495,-0.890227580317,-0.151546088541,-0.186599152979,-0.0087236157391,1.11115341215,-0.188114403704,-0.173406133354,-0.235746808675
100,-0.286079011173,-0.554061205614,0.298455293478,0.43368823072,-0.369356928257,-0.890227580317,-0.158335030159,-0.194065202723,-0.00872403561774,-0.704546630037,-0.189763000495,1.08793447756,1.30388370268
101,-0.350611081332,1.07356917296,-0.070368277493,2.33776335837,-0.213014832029,0.862771591866,-0.158197660733,-0.159368069761,-0.00872403607173,0.485143849199,-0.192420513825,-0.653133633188,-0.702538784346
102,-0.356103405984,-1.01717913077,-2.08745166908,1.32131382986,-0.3106942359,0.862771591866,-0.158197660733,-0.0976065064784,-0.00872404255735,1.14050233801,-0.192663326817,1.62141240054,1.60924023769
103,-0.293359515639,-0.449514984757,0.46633360854,-0.643748269504,-0.305911764206,0.976597529153,-0.159199011547,-0.213036968411,-0.00872388151956,0.400727866567,-0.190500855614,0.797793592379,0.789260596785
104,-0.36196053332,-1.06827855396,-2.56208945076,2.10353803224,-0.252788481509,0.976597529153,-0.16379076535,-0.0852408615902,-0.00872410819176,1.11085084591,-0.192746682835,1.69038481621,1.62164364447
105,-0.375339860862,1.14648253244,0.116332757743,-0.375273013603,-0.409061765195,1.37510966524,-0.157742172638,-0.222389528938,-0.00872396090347,-0.469755223148,-0.192867240334,-0.733049757024,-0.722339792246
106,-0.282047028723,-0.736181759727,0.153978198091,-0.841072058409,-0.408167202144,0.318383055482,-0.159448445504,-0.218049887525,-0.00872397089131,0.532344183573,-0.190074813746,1.21969661774,1.44213951529
107,-0.340898668294,-0.899463005228,0.662700364947,-0.235842654366,-0.399359196723,0.81283324659,-0.162336095432,-0.217756578428,-0.00872399385039,-1.53596841739,-0.19205590843,1.45154090532,1.56845307649
108,0.258368405427,-1.01368098793,0.68813647329,0.243435395057,0.593709008255,-1.98677840469,-0.0832084142398,-0.0803079358666,-0.00872062976251,-0.548422447105,-0.0991719893439,-0.736036333707,-0.695463753045
109,-0.342111439429,-0.642108254798,0.694241139292,0.0982598863108,-0.409681078076,0.398259507298,-0.158653148829,-0.213980223803,-0.0087239982606,-1.60507454798,-0.192070418552,1.22468573918,1.4160591483
110,-0.352100054536,-1.17312151383,-0.689991876724,0.0584857743254,-0.330890717081,0.833013944919,-0.159333488985,-0.163834367376,-0.00872197293313,1.1338458806,-0.192588306402,1.80297557429,1.63790833142
111,-0.289020465159,-1.09629747191,0.392060172179,-0.650819222746,-0.421413616547,0.633762773067,-0.155912990285,-0.218846488368,-0.00872387548793,-0.888809473845,-0.190023873958,1.73098475341,1.62745229057
112,-0.256721459381,1.04121738292,0.618441536431,-0.799751175402,-0.430049590613,-0.890227580317,-0.159301677118,-0.220899652047,-0.00872393333961,-1.30967912202,-0.188023329536,-0.651746439933,-0.701781342629
113,-0.279014189347,0.853379174633,0.690171361957,-0.933480578589,-0.430083996884,-0.890227580317,-0.164026462365,-0.224767665765,-0.00872396790793,-1.54677003238,-0.189505214293,-0.437818960077,-0.561561438247
114,-0.287092063657,-1.11320677067,0.428179446026,-0.790470549273,-0.320672054541,0.409057705718,-0.151235199841,-0.20096463262,-0.00872365724703,1.08604041374,-0.190732400107,-0.74083448399,-0.710122759135
115,-0.287591442276,-1.09300198009,0.639299145272,-0.757988357818,-0.0971689169766,-1.27260816762,-0.146521259549,-0.205444262466,-0.00872378436506,0.96047542165,-0.190670654909,-0.740601074799,-0.708120436868
116,-0.165252487291,-0.687357335642,-3.07640756145,-0.108565496013,-0.365606644698,1.03954575204,-0.15542858231,0.289461509929,-0.00872402219252,1.33353960296,-0.185646139406,1.203896407,1.42988425168
117,0.0488597104988,-1.21436823676,0.690680084124,-0.237168458099,3.57260396675,0.656514670865,-0.160169996488,0.751756643622,-0.00872068164742,1.36742702251,-0.176137378885,1.81884209446,1.63564078509
118,-0.343531709609,-0.971992775249,0.150417142923,-0.652365993768,-0.410816485025,1.05603612165,-0.156419088169,-0.221306285114,-0.00872382295446,-0.0994141380552,-0.192194989489,1.54336089785,1.59732665914
119,-0.294708448497,-1.03271329752,0.525345379896,-0.405324564881,-0.320224773016,-0.0762806748695,-0.120768107215,-0.211347108045,-0.00872381607971,-0.169306940879,-0.190341861728,-0.693619518161,-0.649190515565
120,-0.265133497092,-0.716167557622,0.676435863452,1.02610153201,0.124063406691,-1.48812728213,-0.160806233828,-0.17679996269,-0.0087240225168,-1.084569835,-0.188444740514,-0.227297132495,-0.317204050177
121,-0.333960845537,1.13544770114,-2.13883260793,-0.666286932963,-0.421688866717,1.12965174473,-0.157836162245,-0.199594745814,-0.00872398742963,1.12355862824,-0.1921749223,-0.721498654492,-0.721983770745
122,-0.329449659862,1.14828226662,0.690171361957,-0.563979078245,-0.421688866717,1.12965174473,-0.15638293832,-0.220789661136,-0.00872405507458,-1.59354374834,-0.191699175548,-0.741614282875,-0.722636078596
123,-0.398108043723,-0.701482595204,-1.71659320944,-0.46852120948,-0.421413616547,-0.0954345721053,-0.159031999245,-0.22368608847,-0.00872350742935,0.617970431189,-0.193142423246,1.27209698092,1.45341751183
124,-0.313308847941,-1.02953119379,0.01814937954,-0.328206981087,-0.396469069944,1.29717210486,-0.159659560622,-0.211717077474,-0.00872398425168,-0.0994141380552,-0.191197032723,1.65556440886,1.61498914863
125,-0.25111122211,-1.04320772606,0.56349954241,-0.523763031682,-0.417388082819,1.29717210486,-0.166714565127,-0.213506929578,-0.00872404132508,-1.30967912202,-0.187858161131,1.67123200074,1.61751475082
126,-0.111253589427,-0.855186166844,-0.938757016317,0.562512160095,-0.225435495924,-0.429060992773,-0.157561423393,0.935074829296,-0.00872402050626,1.34836534901,-0.183335325364,1.42990281244,1.54904154177
127,-0.0938743530628,1.02145408209,-2.55751095125,-0.343674691304,-0.356076107582,-0.429060992773,-0.156766126718,2.72092726356,-0.0087240853624,1.41008886319,-0.1872175547,-0.600001213915,-0.68547842518
128,-0.382496881229,0.00952579460108,0.454632998703,-0.78538830163,-0.423305961462,0.139399314477,-0.16195146104,-0.226027228354,-0.0087238512966,-0.632233297245,-0.192966187014,0.442412186192,0.255691890357
129,0.645778584819,-0.997770469257,0.646421255608,8.1315256709,4.33642318687,-1.83067246352,-0.157857852154,6.71493057073,-0.0087209086439,1.4134170919,-0.139121132572,1.54871604733,1.60335990941
130,-0.394903357565,-1.04262148557,-1.71557576511,0.281441768732,-0.39313166164,0.931688270976,-0.162970886778,-0.214890148615,-0.00872400130884,0.772884349136,-0.193121877532,1.66934085583,1.61739050171
131,-0.396704379948,-0.538628364381,0.304051237313,-0.672694984338,-0.431597872815,1.14695837923,-0.161279073851,-0.226333536377,-0.00872370699169,-0.661582223106,-0.193122155385,1.09847767677,1.29391749006
132,-0.344653265122,-0.513779487612,0.637772978771,2.12784443401,-0.0200988695404,-0.471088493113,-0.158910535753,-0.189365591053,-0.00872399443409,-0.930563615792,-0.192132935565,-0.570785279495,-0.410914165881
