,tce_ror,av_vf_afp,tce_incl,tce_duration,tce_sma,tce_ldm_coeff4,tce_model_snr,tce_ingress,tce_max_sngle_ev,tce_impact,tce_depth,av_vf_ntp,av_pp_ntp
431,0.0094269433,1.4755,89.9,7.001,1.003,0.1558324,5.513,0.1337,83.39,0.7181,92.01,97.4922,98.7768
432,0.0087343277,95.6094,88.59,3.077,0.02316,0.6118956,7.681,0.02684,12.89,0.08505,89.1,3.9952,1.0667
433,0.015847057,25.9681,82.5,1.5,0.02049,0.3064908,13.88,0.03104,5.121,0.5,276.0,71.2308,87.8861
434,0.028263475,23.1736,66.61,10.45,0.1124,0.3064908,11.04,4.901,4.611,0.9808,499.3,67.9577,82.1213
435,0.013809229,10.8362,28.23,2.893,0.01936,0.3064908,12.88,0.178,3.333,0.8883,171.9,88.7398,97.5526
436,0.0096151824,18.2524,89.87,5.431,0.02958,0.3277282,11.87,0.05173,4.844,0.004738,107.7,80.1788,94.1641
437,0.018791025,24.9479,42.12,1.758,0.01201,-0.570424,12.84,0.1587,15.53,0.9,277.2,71.4502,88.2727
438,0.36008371,95.3439,81.26,6.963,0.05977,-0.5495616,815.1,2.712,109.3,0.6383,134100.0,2.0517,0.5681
439,0.024296633,72.8077,89.63,4.21,0.1243,-0.5629646,11.16,0.1047,4.793,0.2183,747.5,5.7577,9.9214
440,0.024889735,44.1625,86.91,3.956,0.07828,-0.5629646,8.955,0.1924,3.499,0.7162,639.3,22.1437,24.3316
441,0.0081559864,29.5585,76.23,3.176,0.04513,0.2747944,7.696,0.1175,5.805,0.8874,59.25,58.1546,67.5375
442,0.061590511,88.0205,88.78,2.384,0.04416,-0.2420112,117.0,0.1463,61.44,0.2399,4540.0,1.9513,2.9969
443,0.023367904,93.8776,81.58,2.061,0.04417,-0.2420112,14.14,0.2249,3.578,0.899,458.9,2.4148,0.854
444,0.0086669033,13.5116,34.59,16.55,0.08832,-0.2240176,12.07,1.354,12.56,0.9499,58.81,83.1339,96.3505
445,0.0046229444,90.7057,78.86,4.922,0.02602,0.775099,12.69,0.02998,4.971,0.4957,23.82,5.955,1.8811
446,0.038371639,80.7194,62.35,3.882,0.02696,-0.5409756,21.77,0.6526,5.373,0.8986,1163.0,2.3385,6.7665
447,0.0062473162,97.356,86.31,4.801,0.0388,0.244536,8.131,0.03196,7.587,0.2605,45.45,2.451,0.5703
448,0.0058061623,94.864,89.16,9.011,0.03879,0.244536,8.534,0.05207,5.23,0.03255,39.81,5.0585,1.4301
449,0.0077777265,20.1046,73.93,2.868,0.02445,0.244536,7.69,0.04308,4.7,0.7,62.83,76.4901,92.5722
450,0.033255624,4.5203,89.52,3.167,0.2316,-0.5446226,58.03,0.202,22.61,0.7151,1142.0,0.0946,0.4357
451,0.027028524,2.6024,90.0,3.529,1.324,-0.5373214,4.799,0.09288,10.49,0.005306,953.9,93.5507,98.7609
452,0.011405632,98.7632,57.6,3.915,0.02825,-0.3425542,18.8,0.2272,9.946,0.9026,107.7,0.7472,0.0827
453,0.011810357,92.2133,89.84,4.006,0.02769,0.0962728,22.18,0.04677,5.786,0.01013,167.2,1.8026,1.3011
454,0.012413919,95.7587,89.95,4.222,0.02552,-0.4764592,20.98,0.05177,8.396,0.00279,199.3,2.9714,0.7393
455,0.012129782,97.3398,82.69,3.25,0.02717,0.3012972,12.24,0.04491,3.558,0.3667,166.2,2.6077,0.6148
456,0.011542861,98.2656,87.23,3.035,0.02717,0.3012972,10.64,0.03551,3.366,0.158,153.6,1.5358,0.2093
457,0.0023907764,21.0439,85.3,1.92,0.02542,-0.012968,8.428,0.005063,10.81,0.3095,6.39,77.2671,92.3683
458,0.018791456,4.8974,89.32,3.526,0.04777,-0.1540404,22.77,0.0657,4.686,0.102,426.4,0.3424,0.6392
459,0.017536955,99.1625,73.94,0.9813,0.01674,-0.5596424,15.47,0.08479,7.761,0.9022,235.6,0.3233,0.0727
460,0.0098223781,97.161,81.24,1.069,0.01674,-0.5596424,7.072,0.02034,5.395,0.7023,98.6,0.7628,0.16
461,0.019314081,81.664,89.68,3.239,0.107,-0.045825,12.85,0.06294,9.014,0.1593,444.4,8.8974,4.678
462,0.5,99.6977,89.87,3.0,0.09775,-0.2621848,-1.0,1.007,1358.0,0.1,328200.0,0.2461,0.0679
463,0.53540979,98.1105,87.18,7.873,0.09775,-0.2621848,4575.0,4.882,894.6,0.7619,206400.0,0.5745,0.1102
464,0.0043618474,96.6678,26.9,5.779,0.02769,0.2383904,7.345,0.1232,5.154,0.8943,16.72,3.2736,0.8235
465,0.0055530339,97.9794,47.41,9.4,0.02769,0.2383904,13.82,0.0956,3.571,0.6779,32.44,1.7961,0.3566
466,0.0068801615,98.2286,83.34,14.58,0.07674,0.2592354,10.4,0.1197,6.016,0.411,54.02,1.7059,0.3104
467,0.27679661,75.4315,89.95,5.299,0.5953,-0.0173332,680.0,1.218,339.0,0.2647,89520.0,0.8506,2.9932
468,0.029022377,52.5346,89.92,7.596,0.5953,-0.0173332,11.39,0.2257,6.626,0.2284,998.0,0.8342,6.9299
469,0.021857476,2.7586,82.13,5.967,0.09077,-0.1516328,24.64,0.5528,6.579,0.8861,415.6,0.6127,0.3879
470,0.012851832,23.2926,77.55,3.867,0.05417,-0.1516328,10.19,0.2483,3.528,0.9013,139.8,6.9884,10.4244
471,0.010540778,99.25,82.48,1.589,0.02298,0.0305616,8.651,0.0217,4.741,0.4886,119.7,0.7005,0.081
472,0.011033475,99.1034,71.96,1.045,0.02298,0.0305616,6.778,0.05903,4.207,0.903,110.1,0.7785,0.0838
473,0.0041077853,98.1232,86.91,6.884,0.0472,0.1656556,13.78,0.02891,27.98,0.1611,19.5,1.8521,0.3767
474,0.0036551399,96.4574,80.5,5.966,0.0472,0.1656556,10.85,0.02893,4.678,0.4999,14.77,3.5118,0.8983
475,0.0096428431,1.711,85.53,2.817,0.06172,0.0347432,10.57,0.06303,3.821,0.7607,93.11,0.7677,0.2563
476,0.0043842077,15.7922,84.4,1.61,0.01717,0.300196,7.254,0.007663,12.41,0.2883,21.95,81.9541,95.4279
477,0.083608676,91.9623,89.37,5.745,0.5362,0.1528276,77.45,5.278,42.76,0.9804,3264.0,2.0414,1.4358
478,0.018661172,79.458,90.0,5.969,0.5362,0.1528276,14.35,0.1093,8.658,0.003432,414.1,9.3631,6.2293
479,0.008213733,98.584,86.31,2.187,0.02316,0.6118956,6.84,0.01957,3.758,0.3,77.4,1.1651,0.107
480,0.0094323506,98.7339,78.93,2.111,0.02316,0.6118956,8.289,0.03833,3.638,0.7,92.11,0.989,0.0943
481,0.013435423,19.516,87.18,6.0,0.02531,0.6118956,-1.0,0.08034,4.359,0.1,211.0,79.6164,93.4843
482,0.030429858,3.5618,89.35,2.372,0.1093,-0.0961176,21.21,0.09786,7.217,0.5411,1058.0,0.3598,0.4854
483,0.1608117,73.7315,89.01,3.5,0.03755,0.3481512,-1.0,0.4891,247.7,0.1,30160.0,24.4574,20.6321
484,0.0050641958,96.3007,85.31,3.965,0.04902,0.3047348,2.466,0.02526,4.047,0.4583,28.7,3.4456,0.8798
485,0.014730088,99.1663,25.03,5.714,0.04903,0.3047348,13.04,1.865,3.863,0.9835,146.2,0.7902,0.0843
486,0.021566936,99.1657,21.82,6.498,0.04903,0.3047348,20.13,2.777,4.538,0.9833,294.4,0.7542,0.0829
487,0.0099970749,99.5825,87.24,12.0,0.04903,0.3047348,-1.0,0.12,4.299,0.1,116.5,0.4082,0.0775
488,0.0085229847,24.8432,87.43,2.39,0.1006,-0.3639746,9.046,0.05169,6.626,0.7838,70.74,5.7773,10.0378
489,0.012470439,57.6716,83.92,6.235,0.03806,-0.5629646,8.11,0.09011,2.999,0.3868,190.3,21.6195,19.1207
490,0.5,99.9076,89.84,6.0,0.1331,0.0,-1.0,2.015,384.5,0.1,477600.0,0.0202,0.0
491,0.5,99.5678,89.87,5.0,0.1331,0.0,-1.0,1.679,306.3,0.1,393700.0,0.202,0.0663
492,0.023221139,2.0674,90.0,11.53,1.476,-0.557756,3.067,0.2617,78.7,0.005476,726.2,93.5212,98.7186
493,0.018902163,75.5393,89.98,1.663,0.04416,-0.2420112,14.65,0.03086,4.894,0.004745,432.1,3.8019,9.3979
494,0.021298696,19.6618,83.93,2.71,0.07572,-0.0565948,45.97,0.3113,6.665,0.9137,376.3,0.8694,2.2649
495,0.011881632,4.0356,89.77,3.625,0.1727,-0.0565948,12.42,0.04427,4.28,0.1976,168.2,1.2432,0.6275
496,0.3171714,66.2595,89.79,4.526,0.5945,0.1843156,324.3,6.495,198.9,0.9688,46660.0,0.809,3.8337
497,0.0098257324,90.2602,89.19,3.143,0.02884,-0.2192368,8.862,0.03071,4.917,0.06577,117.3,4.1878,1.6866
498,0.02378361,3.7693,89.66,3.369,0.08324,-0.3236504,222.5,0.07951,28.13,0.1258,691.2,0.0089,0.0
499,0.0062527819,95.4644,80.4,8.408,0.04836,0.2972308,9.925,0.06952,4.711,0.5,43.64,4.2955,1.1678
500,0.0075552546,98.1384,88.09,15.52,0.04836,0.2972308,12.07,0.1169,3.643,0.06242,67.24,1.756,0.3373
501,0.0039005595,99.4529,73.95,1.544,0.01979,0.1715336,8.33,0.01147,10.12,0.6918,15.75,0.5253,0.0776
502,0.0041805512,99.737,68.16,2.023,0.01979,0.1715336,10.53,0.01652,4.677,0.7017,18.05,0.2568,0.069
503,0.0033129522,97.4123,81.63,2.466,0.01979,0.1715336,7.725,0.008946,5.639,0.3,12.55,2.4139,0.56
504,0.0066341463,9.7761,87.7,2.721,0.02225,0.299316,7.38,0.01812,40.81,0.1016,50.95,89.8634,97.7944
505,0.0080545346,86.1081,85.63,3.52,0.02864,0.0591724,23.07,0.0309,5.398,0.3009,76.22,2.3118,3.9558
506,0.01120897,93.7695,85.19,3.234,0.02295,0.082152,9.775,0.04094,5.714,0.3546,145.0,3.0725,0.8185
507,0.16756192,39.7666,88.24,7.919,0.2851,0.266861,60.26,12.05,37.95,0.9845,12270.0,8.5302,18.78
508,0.0082037955,17.5784,74.86,12.66,0.0396,-0.2473804,9.495,0.1377,9.367,0.5037,79.21,81.0918,94.5701
509,0.0028335898,93.4248,78.3,1.874,0.01933,-0.0181448,8.185,0.00704,6.37,0.4987,8.832,6.5721,2.0741
510,0.0020222669,93.1651,83.1,1.96,0.01933,-0.0181448,4.61,0.004374,3.926,0.3095,4.641,6.8287,2.1994
511,0.0047314888,98.9566,55.15,3.987,0.03381,0.161428,12.72,0.09729,5.161,0.9004,19.73,0.9037,0.0896
512,0.10017579,93.3358,89.57,15.0,0.1552,-0.2621848,-1.0,1.378,115.1,0.1,12230.0,6.3926,1.9976
513,0.098945005,98.6667,89.57,15.0,0.1552,-0.2621848,-1.0,1.363,112.3,0.1,11930.0,0.9173,0.0904
514,0.0068172841,7.4755,82.31,14.94,0.05997,0.4036936,13.72,0.1119,4.522,0.3116,53.17,89.3455,98.0566
515,0.0075931199,30.1237,89.97,2.468,0.1122,0.3642704,8.069,0.01861,10.84,0.01585,67.08,35.8137,36.5127
516,0.026508906,2.6191,89.97,1.833,0.1576,0.1294526,15.5,0.04756,11.15,0.06943,855.0,0.4172,0.3699
517,0.55191303,99.7842,86.39,6.127,0.07137,0.157534,14780.0,3.521,2770.0,0.7165,234100.0,0.0846,0.0403
518,0.30131686,99.7831,89.56,5.0,0.07137,0.157534,-1.0,1.167,1869.0,0.1,106500.0,0.1304,0.0807
519,0.022299884,0.3637,89.95,5.312,0.965,-0.2485254,4.055,0.1596,10.63,0.5292,574.6,99.4709,99.4809
520,0.0078562065,97.4437,82.01,7.24,0.03626,0.3305412,10.5,0.06197,5.672,0.3,71.12,2.5376,0.5937
521,0.0079261492,99.272,87.62,7.438,0.03626,0.3305412,12.35,0.05898,4.993,0.09119,73.56,0.7062,0.0812
522,0.0086833952,99.3641,74.67,7.05,0.03626,0.3305412,16.48,0.0835,6.639,0.5249,83.35,0.3302,0.0738
523,0.0058214563,3.8917,7.016,1.122,0.02296,0.1656556,11.79,0.3501,3.4,0.9931,20.95,95.7496,98.8572
524,0.0069662407,14.6521,87.99,1.525,0.02446,-0.0617716,19.11,0.01121,10.33,0.244,57.28,1.3032,2.8115
525,0.012775309,20.1558,86.71,15.41,0.2445,-0.0100136,14.03,0.4101,9.623,0.7299,167.2,58.0244,77.8632
526,0.13247003,17.957,89.99,6.0,1.11,-0.2015648,-1.0,0.7081,34.01,0.1,22150.0,79.1892,94.1607
527,0.081936352,5.1468,89.29,24.5,1.334,-0.5489888,10.59,12.25,17.16,1.0,2036.0,89.1369,98.0859
528,0.012619604,98.0412,87.28,2.733,0.04329,0.1792936,19.12,0.04124,10.58,0.4198,181.9,0.7645,0.1038
529,0.0057154465,99.6997,74.07,5.603,0.04628,-0.153614,9.304,0.06128,5.036,0.6951,34.05,0.3003,0.0737
530,0.0051683914,99.6117,88.63,5.425,0.04628,-0.153614,9.313,0.0281,4.119,0.08638,31.58,0.3665,0.075
531,0.060392343,63.6463,87.82,3.5,0.02365,0.3481512,-1.0,0.2012,34.94,0.1,4265.0,32.1305,27.388
532,0.0098732309,12.9661,88.37,2.549,0.05482,-0.3116036,10.62,0.02912,6.144,0.382,114.8,0.8927,1.5637
533,0.010305904,14.0087,89.09,2.478,0.07194,-0.3116036,9.143,0.02843,3.554,0.335,126.2,6.2531,6.1341
534,0.049869335,43.0005,89.58,13.72,1.227,-0.549189,21.92,4.002,29.4,0.9342,1798.0,39.2088,34.6029
535,0.028826474,1.5986,88.15,2.783,0.08733,-0.5341774,76.69,0.1475,11.35,0.696,870.4,0.0235,0.0
536,0.024661482,2.7899,89.72,2.746,0.1551,-0.5341774,41.51,0.07368,8.46,0.3248,745.0,0.1087,0.3024
537,0.0049393456,12.4236,85.69,5.37,0.02542,-0.4557394,11.18,0.02711,23.23,0.1626,30.15,86.0536,96.9352
538,0.31347814,92.7614,86.35,7.781,0.06969,-0.162237,1052.0,2.424,335.0,0.5415,108000.0,0.8458,0.537
539,0.03121858,97.3715,89.99,5.503,0.1344,-0.564017,28.4,0.1666,14.42,0.004055,1260.0,1.0736,0.128
540,0.048222851,96.0688,78.14,7.872,0.1344,-0.564017,17.5,8.042,6.89,0.9905,816.3,1.4263,0.2704
541,0.29057363,92.522,89.45,4.813,0.1512,-0.2420112,210.2,1.243,52.81,0.3992,97370.0,0.2701,0.5816
542,0.005298552,99.421,32.15,3.167,0.01807,0.4474042,10.28,0.07727,4.523,0.8877,25.04,0.5541,0.0779
543,0.0053135244,99.724,86.09,5.56,0.01807,0.4474042,14.32,0.02961,4.283,0.08654,33.19,0.2666,0.0701
544,0.014451587,3.9643,89.88,8.806,1.271,0.2322124,6.919,0.2367,7.186,0.6904,218.4,84.1871,95.0112
545,0.0059470605,98.6512,49.19,14.88,0.04834,0.2972308,12.19,0.2314,4.643,0.7895,34.83,1.3147,0.1262
546,0.017283362,9.1201,89.92,1.945,0.1151,0.2972308,9.105,0.03325,5.336,0.07826,350.2,78.7427,93.398
547,0.0092336227,6.5334,17.87,2.955,0.02967,-0.1057736,15.6,0.3501,5.571,0.9648,64.3,92.9736,98.3921
548,0.0050270935,6.9911,29.38,2.968,0.02159,0.0403128,13.22,0.06502,6.179,0.8806,22.88,91.9423,98.2009
549,0.0098994197,99.7459,40.76,1.876,0.01686,0.2975464,8.751,0.09298,9.739,0.9,86.49,0.2478,0.068
550,0.012736619,99.3269,89.46,2.661,0.01686,0.2975464,17.89,0.03348,4.122,0.01733,188.8,0.6048,0.0786
551,0.014650675,96.5968,79.63,1.732,0.0204,-0.4181908,14.68,0.04631,11.77,0.6831,225.7,1.8805,0.3969
552,0.029204044,0.6421,89.89,3.682,1.214,-0.1174064,5.165,0.6262,9.072,0.9249,684.8,98.1792,98.9761
553,0.0088300746,97.3189,81.79,14.88,0.05711,0.3101274,6.371,0.143,5.493,0.3003,89.7,2.6718,0.6342
554,0.003344938,99.0366,70.54,6.315,0.03381,0.161428,9.254,0.03276,3.722,0.5987,12.08,0.7351,0.0822
555,0.014691489,20.6775,88.96,1.912,0.01813,0.3935808,11.92,0.02777,28.66,0.0548,249.2,75.7124,92.0312
556,0.4021598,99.8901,89.22,5.106,0.1141,-0.143207,2965.0,1.753,1055.0,0.4645,180800.0,0.0,0.0
557,0.1125272,88.1673,87.96,4.234,0.1141,-0.143207,303.8,1.139,69.89,0.8271,11710.0,0.0766,0.5615
558,0.0056548944,25.0936,89.86,3.087,0.04452,0.3642704,9.096,0.01736,3.545,0.01789,37.24,36.3619,34.2645
559,0.027407321,2.0065,89.63,3.835,0.3227,-0.3887248,10.27,0.1953,6.148,0.6992,785.7,0.2104,0.228
560,0.063070784,8.7793,89.99,3.646,0.5731,-0.091016,56.22,0.2173,23.12,0.06748,4786.0,0.3702,1.0675
561,0.010071142,99.2745,21.4,2.223,0.03097,0.0979898,13.7,0.5234,4.855,0.9829,69.48,0.7192,0.0816
562,0.030430591,5.8775,89.97,5.357,0.9294,-0.5555552,15.38,0.1735,9.949,0.3018,1161.0,5.3355,2.7561
563,0.0095504386,5.7736,51.91,1.969,0.01985,0.2760532,8.353,0.0927,6.967,0.898,80.25,93.8393,98.5756
564,0.011447974,7.7397,26.68,5.663,0.0315,0.2760532,7.948,0.3254,4.774,0.9011,115.0,91.9185,98.1719
565,0.0078776782,34.6126,89.76,1.647,0.03881,-0.097394,9.297,0.01293,7.373,0.06382,74.93,4.4641,12.1217
566,0.019588348,6.9892,89.65,13.51,1.434,0.200404,8.229,1.392,6.656,0.9103,326.3,82.1847,94.6377
567,0.0075369642,41.6536,83.26,2.15,0.01196,-0.4276062,10.39,0.01685,9.8,0.2138,69.57,53.7243,54.9405
568,0.021768443,78.1328,47.48,3.444,0.02321,-0.5225068,27.54,0.5682,5.969,0.9425,325.8,9.6243,7.3337
569,0.012432309,12.7836,31.35,2.672,0.01801,0.3082122,7.355,0.1654,8.612,0.9007,135.0,86.1457,96.8285
570,0.014625115,1.8045,88.21,1.5,0.04269,-0.535056,13.33,0.02826,5.837,0.4879,248.6,0.0501,0.0001
571,0.0037936934,11.4909,76.53,11.8,0.0606,-0.0016892,9.049,0.0539,7.518,0.4161,15.78,87.38,97.2359
572,0.0071553977,15.3614,65.11,2.194,0.01893,0.259436,8.289,0.04147,7.806,0.7928,50.16,81.8291,95.581
573,0.0054549407,99.1582,78.0,5.947,0.04627,-0.153614,10.87,0.0474,4.484,0.5666,32.69,0.8262,0.0858
574,0.0054372772,98.2218,71.82,7.808,0.04628,-0.153614,10.53,0.06815,4.22,0.6184,31.9,1.4539,0.1678
575,0.052670333,56.9283,56.93,25.54,0.153,0.2763834,139.1,12.77,19.94,1.0,916.2,14.9862,18.5925
576,0.0048476654,19.3923,59.57,16.56,0.04456,-0.549189,9.277,0.1278,6.924,0.6138,26.1,78.1916,93.3555
577,0.017000528,94.9971,83.01,4.257,0.03274,0.2076796,10.58,0.07937,4.278,0.3242,329.3,4.9686,1.3965
578,0.01686689,10.616,75.88,2.128,0.01838,0.2076796,11.3,0.04692,4.337,0.5019,313.5,88.8185,97.5504
579,0.017181554,89.3683,68.04,4.637,0.03274,0.2076796,10.38,0.1512,4.473,0.7,305.8,10.5615,5.3611
580,0.5,90.6708,89.27,3.0,0.02948,0.0,-1.0,1.007,3219.0,0.1,352600.0,8.6778,3.4499
581,0.0061195796,11.0278,81.31,2.032,0.01249,-0.4186652,7.263,0.0136,7.353,0.3026,45.6,88.5808,97.5116
582,0.0080551356,99.7889,54.45,1.122,0.01618,0.1638606,11.3,0.04877,5.205,0.907,56.3,0.2079,0.0678
583,0.0093912994,99.9029,71.95,1.223,0.01618,0.1638606,18.09,0.02316,4.143,0.7166,89.98,0.0971,0.0755
584,0.010125577,99.1897,87.85,1.5,0.01618,0.1638606,-1.0,0.01519,4.438,0.1,118.6,0.8071,0.085
585,0.015474754,21.3818,89.67,1.605,0.04457,-0.375942,9.987,0.02471,5.598,0.1024,292.9,5.7182,8.739
586,0.065236178,65.0756,85.95,7.936,0.1512,-0.2420112,11.54,1.806,4.312,0.8792,3700.0,4.0054,12.1104
587,0.011917401,26.3122,11.79,2.672,0.02949,-0.02299,10.21,0.6635,4.542,0.9811,98.32,68.5012,83.9312
588,0.38806275,88.1873,86.3,4.123,0.07469,-0.2420112,158.8,4.032,69.45,0.9237,79620.0,2.8034,3.0281
589,0.089028921,65.1645,86.87,3.098,0.04705,-0.2420112,29.94,0.3249,8.855,0.4889,9040.0,10.6035,15.7607
590,0.011273457,8.9006,88.33,4.827,0.03248,0.3282988,6.486,0.05411,6.289,0.07434,147.2,89.8754,97.8318
591,0.0086788777,72.8783,76.61,2.321,0.01529,-0.5200268,12.39,0.0264,5.101,0.4955,87.51,26.7485,22.7479
592,0.027083176,95.4194,87.3,3.107,0.05939,-0.026385,61.8,0.1097,17.04,0.5098,826.4,0.5704,0.2946
593,0.016855187,89.4599,88.41,2.997,0.05939,-0.026385,28.28,0.05586,7.356,0.3358,332.6,0.6401,1.0111
594,0.0071397719,94.2701,88.15,1.503,0.01621,-0.1057736,6.862,0.01074,7.285,0.08823,59.18,5.3724,1.5562
595,0.0052535755,97.5311,41.97,1.463,0.01603,-0.1057736,2.591,0.0404,3.789,0.9028,24.06,2.4346,0.5647
596,0.0061063704,10.2915,89.95,3.858,0.06578,0.0022168,8.995,0.02342,4.954,0.01088,44.64,3.4556,4.3678
597,0.011749263,95.3917,62.86,1.123,0.01451,0.370728,22.39,0.06628,12.15,0.9014,119.5,2.1778,0.5542
598,0.0029874155,7.0961,82.16,2.016,0.019,-0.0017064,6.709,0.006718,10.88,0.3265,10.17,92.2823,98.2333
599,0.011911542,8.122,89.57,7.291,0.7375,-0.0017064,5.782,0.2295,9.986,0.7958,139.2,80.7858,94.2751
600,0.043068592,5.5072,89.75,13.9,1.285,0.0934652,7.477,1.345,9.089,0.7725,1846.0,85.4337,96.2166
601,0.019798691,19.5733,60.19,7.121,0.05669,0.2470494,7.401,0.8353,4.982,0.922,333.4,78.1911,93.2691
602,0.01100747,99.3868,87.54,15.02,0.05711,0.3101274,10.24,0.1649,4.851,0.09347,141.6,0.6069,0.0786
603,0.012399034,97.8793,74.81,15.01,0.05711,0.3101274,15.34,0.2439,6.745,0.4996,170.8,1.309,0.127
604,0.0034700408,45.8263,86.99,2.408,0.01237,-0.2565168,5.841,0.008389,9.053,0.08498,14.62,53.4734,55.5588
605,0.05941018,91.2336,69.84,2.112,0.02586,0.290085,579.0,0.6323,77.87,0.9239,2902.0,1.6212,1.5107
606,0.010295207,12.2405,33.88,8.452,0.05853,0.3121048,12.1,1.052,4.454,0.9628,81.48,86.8027,97.0198
607,0.012297876,13.08,89.45,8.602,0.2142,0.3121048,7.16,0.111,2.891,0.2442,173.8,78.3583,93.3119
608,0.0064905676,5.4703,82.55,5.479,0.0324,0.3121048,6.158,0.0388,4.491,0.3,48.14,94.5017,98.652
609,0.01029201,92.7536,17.0,2.041,0.03097,0.0979898,15.58,0.6626,3.834,0.9884,68.74,7.0503,2.3201
610,0.0074422329,99.4039,85.2,4.411,0.03064,0.0979898,12.06,0.03375,4.23,0.1866,64.29,0.593,0.0784
611,0.0098544018,26.7381,88.7,1.867,0.03593,0.0979898,14.25,0.01866,5.495,0.1534,112.6,67.5197,82.0433
612,0.010340659,29.7408,89.88,2.201,0.05704,0.0979898,11.68,0.02254,5.556,0.02489,124.6,62.1514,71.6659
613,0.012323574,19.5995,85.23,2.052,0.02309,0.1937534,6.698,0.02737,4.552,0.2972,174.0,79.7236,93.4888
614,0.0093083994,15.7594,87.28,4.5,0.02675,0.1937534,-1.0,0.04192,4.872,0.1,101.1,83.7829,95.7537
615,0.0053542803,21.6162,83.85,2.333,0.01984,0.2604788,9.927,0.0137,7.495,0.3065,33.05,76.0987,91.8526
616,0.0049031729,97.3131,30.96,2.659,0.02796,0.3186328,8.019,0.1554,4.278,0.9596,18.63,2.653,0.6285
617,0.0027462679,97.7409,30.76,4.693,0.02796,0.3186328,4.644,0.05627,3.755,0.8796,6.86,2.1607,0.4857
618,0.018366862,91.7341,87.63,1.623,0.02854,0.3082122,10.96,0.03214,4.791,0.301,387.9,4.8191,1.4026
619,0.020670662,97.3173,89.89,3.764,0.02862,0.3082122,13.26,0.07624,3.796,0.006459,502.7,2.2697,0.5224
620,0.0062902764,99.2566,86.43,1.211,0.01458,0.3503974,17.57,0.007898,12.44,0.2043,45.26,0.6345,0.0792
621,0.0071567597,99.6412,59.15,1.04,0.01458,0.3503974,17.79,0.03777,4.858,0.9,44.93,0.3276,0.0737
622,0.0035885275,98.4535,56.86,3.942,0.02097,0.310215,8.306,0.02668,6.052,0.6879,13.44,1.5465,0.2139
623,0.0040300026,99.7985,87.85,2.565,0.02097,0.310215,11.7,0.0104,5.143,0.09903,18.88,0.1985,0.0685
624,0.0086825759,95.491,84.05,1.622,0.0317,0.101536,15.29,0.02715,7.341,0.7,78.06,1.2366,0.2681
625,0.011658397,2.6769,81.45,3.381,0.06398,0.076492,15.2,0.1952,5.126,0.8997,117.2,0.3504,0.3763
626,0.0041542154,99.455,31.86,1.312,0.01396,0.37234,4.811,0.04267,5.294,0.9361,14.15,0.5418,0.0777
627,0.0034486577,99.015,30.51,1.95,0.01397,0.37234,4.328,0.02775,5.702,0.8724,10.86,0.9633,0.0927
628,0.011431536,96.8685,87.14,2.0,0.01396,0.37234,-1.0,0.02283,6.844,0.1,152.3,3.0881,0.7671
629,0.0045886484,96.0707,84.77,3.008,0.03966,0.2593648,9.62,0.01775,6.632,0.4764,23.45,2.9182,0.7192
630,0.0050827535,95.9832,86.45,1.918,0.03966,0.2593648,11.22,0.01291,7.49,0.5,28.55,2.6894,0.6509
631,0.028225996,0.0938,89.99,3.001,1.098,-0.1566924,5.692,0.08748,13.22,0.2447,953.2,99.8835,99.8186
632,0.0032391407,28.8203,89.46,4.124,0.01505,0.310215,4.398,0.01332,12.51,0.009509,12.24,71.0295,86.1215
633,0.027718699,3.6492,87.3,6.345,0.2014,-0.066224,28.47,0.8278,6.304,0.9021,653.2,0.2339,0.3944
634,0.0030503216,17.574,29.04,2.263,0.01611,0.3372052,4.074,0.03554,6.498,0.8993,8.169,81.2776,94.5903
635,0.0017144956,92.2442,34.48,2.274,0.01578,0.3112768,1.923,0.01215,10.64,0.8252,2.824,7.7159,2.7065
636,0.0037027205,93.854,29.88,1.985,0.01578,0.3112768,5.66,0.0301,7.725,0.8715,12.6,6.0471,1.8358
637,0.0065504636,92.9856,56.61,1.154,0.02003,-0.2848236,10.65,0.04114,9.905,0.907,33.99,6.6241,2.1114
638,0.005578128,89.1789,88.03,1.5,0.02003,-0.2848236,11.47,0.008404,3.966,0.1,38.76,10.6781,5.512
639,0.017153098,96.2228,86.93,3.335,0.09615,-0.5584512,10.47,0.1049,11.0,0.6869,311.2,1.7009,0.3837
640,0.016833496,90.906,89.66,1.541,0.03759,-0.5675358,10.84,0.02576,5.856,0.09921,363.9,4.3474,1.3847
641,0.25105965,88.7673,75.16,4.083,0.03551,-0.2420112,306.2,4.092,59.77,0.9513,31610.0,1.5537,2.2597
642,0.16877071,88.6098,74.25,3.977,0.03551,-0.2420112,100.9,2.363,64.52,0.9193,18220.0,4.9407,2.136
643,0.50702599,97.5647,84.85,4.521,0.05681,-0.2420112,689.4,4.454,175.2,0.9043,137400.0,0.5377,0.1474
644,0.28532754,95.4038,83.01,4.376,0.05681,-0.2420112,265.9,3.862,51.0,0.9311,44010.0,0.3545,0.2998
645,0.015224901,74.6261,66.05,2.409,0.01134,0.0593,10.47,0.06986,7.074,0.7,242.9,21.1105,17.3803
646,0.014361987,6.0685,88.91,4.85,0.1394,0.0132848,8.417,0.08952,5.272,0.4861,233.3,7.0354,3.2812
