,boot_messtd,tce_slogg,tce_mesmad,tce_model_snr,tce_sma,tce_duration,tce_max_sngle_ev,tce_depth,tce_minmesd,tce_rsnrmes,tce_ldm_coeff4,tce_period,tce_ror,tce_sradius,tce_robstat,tce_incl,tce_rminmes,tce_eqt,tce_model_chisq,tce_bin_oedp_stat,tce_max_mult_ev,tce_dor,tce_chisq1,tce_steff,tce_impact,tce_minmes,tce_prad,tce_smet,tce_chisq2,tce_rmesmad,boot_mesmean,tce_maxmes,boot_fap,boot_mesthresh,tce_ingress,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_maxmesd
557,-0.00886974087506,0.888767397583,-0.261185179558,0.0536549135778,-0.0844385966411,-0.14060575289,-0.00871977560717,-0.0124508584888,-0.0396047460987,0.0143345031098,-0.544681733606,-0.181135973607,0.667311351797,-0.216823856955,-0.0215238853819,0.595549038922,-1.00077787035,-1.06551530587,-0.00949706931459,-0.010326155008,-0.00835702867602,-0.115357090071,-0.00993540928943,-0.966942674579,0.89028005258,0.00885398316577,-0.0111099626863,-2.23686363285,-0.00714988631176,-0.00990700523968,0.00890502512146,-0.00790380192003,0.155813270442,-0.00869243757921,0.151806217777,-0.790030216458,0.129670413065,0.311781102739,0.0959004807836
558,-0.00886973391153,-0.0414718534871,-0.232283450357,-0.159415187643,-0.32383743149,-0.394055233152,-0.00872407848765,-0.192635078389,-0.174407647244,0.886957731177,1.23010828413,-0.308166595914,-0.363569728375,-0.105308650412,-0.0342889040422,0.692206250625,-0.143780246067,-0.0351640349085,-0.0087759057635,-0.0103477423224,-0.00838325540478,-0.227943329292,-0.00993540926621,0.555677161641,-1.5581162666,0.00885383765598,-0.156370502606,-0.0545907520575,-0.00714998454006,-0.0110815819478,0.00890503834238,-0.0079037031923,0.155813270838,-0.00869242147996,-0.222042890914,-0.822622769608,1.07955792487,-1.16555360094,-0.223379480849
559,-0.00886972536847,0.850007428789,-0.259006586168,-0.158566389192,0.633276220108,-0.228771701124,-0.00872390966712,-0.18108162563,0.770247808765,0.392672805366,-1.40332596213,0.310353350949,-0.153747689785,-0.20571676467,-0.0342457358743,0.680505640787,-0.287537433347,-1.21270834458,-0.00977574397789,-0.0103485115667,-0.00838306075479,0.491337594849,-0.00993540931552,-0.861205185952,0.503297823958,0.00885368876225,-0.130815026275,-0.200075610777,-0.00715028785226,-0.0110675743315,0.0089049890265,-0.00790359536058,0.155813270442,-0.00869243195961,-0.162734458262,0.689878533337,-1.06060754923,1.26827865421,-0.50894680758
560,-0.00886974459458,0.733727522405,-0.256177244102,-0.125344678081,1.49480925038,-0.270534518709,-0.00872280892875,-0.119331796552,-0.177186466856,0.21599223614,-0.362155249046,1.09274952464,0.19025901105,-0.193610034079,-0.0324587580171,0.698819638794,-0.870169700832,-1.24720671303,-0.00980882429222,-0.0103495979182,-0.00837926632927,2.24894309947,-0.00993540931582,-0.443330630901,-1.40807366521,0.00885342016134,-0.0546222281882,-0.127333181417,-0.00715028538338,-0.0109079761979,0.00890502551825,-0.00790363036037,0.155813270442,-0.00869244264055,-0.155401730835,-0.105840132967,-0.0671556188127,0.23632589855,2.11373335389
561,-0.00886967539417,-1.12675097974,0.923149115743,-0.156086509559,-0.370457928934,-0.584970970682,-0.00872399352611,-0.192137412092,-0.169664056441,0.421593731876,0.298850752666,-0.322066070395,-0.320970983352,0.15881800413,-0.0339249871712,-2.79050570367,0.6632065034,1.42143374399,-0.00573124696775,-0.0103494950924,-0.00838281032932,-0.271220520985,-0.00993540920443,0.971859916874,1.36167826383,0.00885066943422,-0.0860672018851,0.854689614938,-0.00714851687567,-0.011098281668,0.00890471209964,-0.00790054471433,0.155813270442,-0.00869249393121,-0.053376827862,0.628134022654,-0.105740143589,-0.197112062571,-0.188950678614
562,-0.00886956931628,0.675587569213,-0.261581287447,-0.154871874637,2.72070469241,0.107540512441,-0.00872366314894,-0.17528838241,-0.302612736181,0.25332652309,-1.98677840469,2.92566870553,-0.124585487045,-0.199385722068,-0.0338930895101,0.69780219446,-0.520711996635,-1.33843573181,-0.00982161196075,-0.0103494626247,-0.0083826096343,3.37215941155,-0.00993540931139,-1.30614853809,-0.699100437609,0.00885358174488,-0.121774853745,1.54574269385,-0.00715028570202,-0.0110464857832,0.00890471102074,-0.00790353041878,0.155813270442,-0.00869234022038,-0.17000052453,1.98604200206,-2.24122351592,2.19339903675,-0.573778797775
563,-0.00886969305485,-0.390311572638,0.168422119705,-0.159952374397,-0.408717702483,-0.641096662039,-0.00872385654994,-0.191971163146,-0.188123358152,-0.0613857408442,0.921588129431,-0.326546725939,-0.325993643624,-0.0485514088345,-0.0341404735927,-1.2383943726,0.759517736063,0.923123977522,-0.00793575467105,-0.0103462781193,-0.00838308308111,-0.268404299905,-0.00993540920555,0.363657882295,1.10479952099,0.00885166769902,-0.130856211571,0.672833541539,-0.00714911494692,-0.0110955606427,0.00890498711134,-0.00790245250624,0.155813270443,-0.00869238835441,-0.196931632535,-0.271906883187,0.702719453692,-0.8472326476,-0.19762258552
564,-0.008869706703,-0.390311572638,-0.0765989031889,-0.160245188173,-0.368634396562,0.175156502816,-0.00872399877945,-0.191434751736,-0.168621370962,-0.790718923929,0.921588129431,-0.3193639075,-0.307690180141,-0.0485514088345,-0.0339660997122,-2.52190039957,0.361904415534,0.424814211058,-0.00806401231968,-0.0103493961977,-0.00838278856721,-0.271553817403,-0.00993540927257,0.363657882295,1.11417907461,0.00885140036709,-0.121589519912,0.672833541539,-0.00714923688972,-0.0110857273539,0.00890491865658,-0.00790275374719,0.155813270442,-0.00869244006668,-0.119371374705,-0.271906883187,0.702719453692,-0.8472326476,-0.185869902646
565,-0.00886972798565,0.908147381981,-0.242752016,-0.159269865251,-0.343483412332,-0.712248129035,-0.00872383021835,-0.192053284259,-0.178359802081,0.326943426934,-0.384460894053,-0.305477856405,-0.342128946763,-0.212381020041,-0.0342826662774,0.687119028956,-0.412437895073,-0.709798795659,-0.00917655218077,-0.0103495652193,-0.00838311822289,-0.173570444574,-0.00993540930302,-0.77746109496,-1.41914758982,0.00885403223302,-0.16514297071,-1.50943933925,-0.00714989029481,-0.0110746118813,0.00890501625805,-0.00790366171856,0.155813270442,-0.00869242356633,-0.223519435574,-0.638220022514,0.157969069768,0.190258162818,-0.224271548931
566,-0.00886973373516,-0.467831510228,-0.262896931508,-0.160042026023,4.45684513599,1.90908681809,-0.0087238767202,-0.188173061642,-2.26384130876,-0.000651795172766,0.657021776309,4.67951354639,-0.229168831743,-0.0682109621793,-0.0339015955531,0.681523085121,-0.309841087226,-1.24260693057,-0.0098041257447,-0.0103473645838,-0.00838311346746,0.759104388632,-0.00993540931593,-0.123580465295,1.14201516924,0.00885383046509,-0.0896297300118,0.0181516773022,-0.00715028694596,-0.0110685383794,0.00890500233379,-0.00790368781667,0.155813270442,-0.0086924382159,0.236132583187,-0.712228637972,0.733441732634,-0.665841316873,-2.0440577692
